id,created_at,text,rt_count,fav_count,english
1122789508695486469,2019-04-29 09:07:33+00:00,We all agree Australia is the best country in the world but the future depends on a strong economy in the years ahead -- my opening statement in the #LeadersDebate #LIVE on @Channel7 in the West now. #BuildingOurEconomy,61,337,We all agree Australia is the best country in the world but the future depends on a strong economy in the years ahead -- my opening statement in the #LeadersDebate #LIVE on @Channel7 in the West now. #BuildingOurEconomy 
1122773942521872384,2019-04-29 08:05:42+00:00,Tonight is the first live debate where I’ll go head-to-head with Bill Shorten. Make sure you tune in to watch it live on @Channel7 at 5pm in the West (7TWO at 7pm AEST). https://t.co/nmW0rEYjKw,24,113,Tonight is the first live debate where I’ll go head-to-head with Bill Shorten. Make sure you tune in to watch it live on @Channel7 at 5pm in the West (7TWO at 7pm AEST). https://t.co/nmW0rEYjKw 
1122702211677425665,2019-04-29 03:20:40+00:00,"We want to keep Australians safe and secure, while ensuring our economy is strong. That’s why we’re investing more than $200 billion in Australia’s defence capability over the next 10 years, which has helped to create 1000 new jobs in West Australia &amp; boost the local economy. https://t.co/c56pQt7u3a",72,322,"We want to keep Australians safe and secure, while ensuring our economy is strong. That’s why we’re investing more than $200 billion in Australia’s defence capability over the next 10 years, which has helped to create 1000 new jobs in West Australia &amp; boost the local economy. https://t.co/c56pQt7u3a "
1122404404714278912,2019-04-28 07:37:18+00:00,Meeting Australians &amp; their families on this campaign has been inspiring. We really do live in the best country in the world. But the road ahead depends on a strong economy. What we’re about is investing the benefits of that strong economy into the essential services you rely on. https://t.co/pkKYY4dqGU,106,405,Meeting Australians &amp; their families on this campaign has been inspiring. We really do live in the best country in the world. But the road ahead depends on a strong economy. What we’re about is investing the benefits of that strong economy into the essential services you rely on. https://t.co/pkKYY4dqGU 
1122379464464191488,2019-04-28 05:58:11+00:00,Nearly half of Australian children don’t think bread &amp; cheese comes from a farmed product. That’s pretty concerning &amp; why we're investing $10m in more education for our kids to ensure they know where our food comes from. Read more about it at: https://t.co/7H2jRHL2Bm https://t.co/pbECgJbUae,171,830,Nearly half of Australian children don’t think bread &amp; cheese comes from a farmed product. That’s pretty concerning &amp; why we're investing $10m in more education for our kids to ensure they know where our food comes from. Read more about it at: https://t.co/7H2jRHL2Bm https://t.co/pbECgJbUae 
1122371771859030016,2019-04-28 05:27:37+00:00,"Thank you to NSW Premier @GladysB, John Howard, my wonderful family, and everyone who came along to our @LiberalAus rally in Western Sydney today. What a great vibe! We're energised &amp; ready to go! #BuildingOurEconomy https://t.co/LTLb2vTiKF",46,272,"Thank you to NSW Premier @GladysB, John Howard, my wonderful family, and everyone who came along to our @LiberalAus rally in Western Sydney today. What a great vibe! We're energised &amp; ready to go! #BuildingOurEconomy https://t.co/LTLb2vTiKF "
1122335595093565442,2019-04-28 03:03:52+00:00,Big turnout for our @LiberalAus rally in Western Sydney where we’re outlining our positive plan for Australia #BuildingOurEconomy https://t.co/lt6Wpjpeja,52,259,Big turnout for our @LiberalAus rally in Western Sydney where we’re outlining our positive plan for Australia #BuildingOurEconomy https://t.co/lt6Wpjpeja 
1122012072877756416,2019-04-27 05:38:18+00:00,My first go at shearing at Kevin &amp; Robyn West’s farm in Eumungerie earlier today. Had a good instructor  but plan to stick to my day job. https://t.co/gIzzqrpvh7,75,638,My first go at shearing at Kevin &amp; Robyn West’s farm in Eumungerie earlier today. Had a good instructor  but plan to stick to my day job. https://t.co/gIzzqrpvh7 
1122000882713817088,2019-04-27 04:53:50+00:00,"We’re backing our farming and rural communities in, particularly those that are impacted by drought. Today in Dubbo we announced further support &amp; access to loans for our farmers &amp; small businesses in the local towns, who are doing it tough right now. https://t.co/CVZu7kK7wb",87,380,"We’re backing our farming and rural communities in, particularly those that are impacted by drought. Today in Dubbo we announced further support &amp; access to loans for our farmers &amp; small businesses in the local towns, who are doing it tough right now. https://t.co/CVZu7kK7wb "
1121646483906805761,2019-04-26 05:25:35+00:00,"We’re investing in more jobs for young people in rural &amp; regional Australia by doubling the size of our Apprenticeship Wage Trial program to 3,200 places, with $60m extra funding — with @LNPQLD candidate for Herbert Phil Thompson. https://t.co/IgrqScX8oA",36,192,"We’re investing in more jobs for young people in rural &amp; regional Australia by doubling the size of our Apprenticeship Wage Trial program to 3,200 places, with $60m extra funding — with @LNPQLD candidate for Herbert Phil Thompson. https://t.co/IgrqScX8oA "
1121367701824258048,2019-04-25 10:57:48+00:00,The decision by local Bali authorities to provide a permit for an entertainment complex on the site of the Bali Bombing where 88 Australians were murdered by terrorists at the Sari club site is deeply distressing.,101,423,The decision by local Bali authorities to provide a permit for an entertainment complex on the site of the Bali Bombing where 88 Australians were murdered by terrorists at the Sari club site is deeply distressing. 
1121222051027542017,2019-04-25 01:19:02+00:00,"More than a century ago, on the bloody battlefields of Pozieres, a seriously wounded soldier, grappling with the end of his young life, asked: “Will they remember me in Australia?” Across our nation, we join together as one today &amp; answer “We will remember them. Lest we forget."" https://t.co/ph4vtkWQDI",102,587,"More than a century ago, on the bloody battlefields of Pozieres, a seriously wounded soldier, grappling with the end of his young life, asked: “Will they remember me in Australia?” Across our nation, we join together as one today &amp; answer “We will remember them. Lest we forget."" https://t.co/ph4vtkWQDI "
1121175744179101696,2019-04-24 22:15:02+00:00,Lest we forget.   Jen and I attended the ANZAC Day dawn service in Townsville this morning.   At the going down of the sun and in the morning;  We will remember them.  #LestWeForget #ANZACDay https://t.co/xS6zx8F5c5,92,603,Lest we forget.   Jen and I attended the ANZAC Day dawn service in Townsville this morning.   At the going down of the sun and in the morning;  We will remember them.  #LestWeForget #ANZACDay https://t.co/xS6zx8F5c5 
1120958557619281920,2019-04-24 07:52:01+00:00,"9-years-old, running his own business, and giving the profits back to charity to help other kids with dyslexia.   How good is Angus from Croc Candy! What a little champion! https://t.co/0RXDvw4HpX",105,604,"9-years-old, running his own business, and giving the profits back to charity to help other kids with dyslexia.   How good is Angus from Croc Candy! What a little champion! https://t.co/0RXDvw4HpX "
1120910949706129408,2019-04-24 04:42:50+00:00,Great to be able to meet with ADF personnel at Robertson Barracks in Darwin today and thank them for their service ahead of ANZAC Day commemorations tomorrow. https://t.co/J0H8YRD7Sl,47,296,Great to be able to meet with ADF personnel at Robertson Barracks in Darwin today and thank them for their service ahead of ANZAC Day commemorations tomorrow. https://t.co/J0H8YRD7Sl 
1120668288927715328,2019-04-23 12:38:35+00:00,"Tonight I visited the Sri Lankan community in Darwin to attend a special ceremony to remember the victims of the Easter Sunday terrorist attacks in Sri Lanka. It was a beautiful, moving event. https://t.co/khdEZeU7Hr",60,472,"Tonight I visited the Sri Lankan community in Darwin to attend a special ceremony to remember the victims of the Easter Sunday terrorist attacks in Sri Lanka. It was a beautiful, moving event. https://t.co/khdEZeU7Hr "
1120551761977184257,2019-04-23 04:55:33+00:00,"Small &amp; family businesses are the engine room of Australia &amp; we’re backing them every step of the way as part of our plan for a stronger economy. We’re investing $100m to set up the Australian Business Growth Fund, giving them more access to finance to help them grow. https://t.co/AjbfSQKYFz",97,467,"Small &amp; family businesses are the engine room of Australia &amp; we’re backing them every step of the way as part of our plan for a stronger economy. We’re investing $100m to set up the Australian Business Growth Fund, giving them more access to finance to help them grow. https://t.co/AjbfSQKYFz "
1120220437038768128,2019-04-22 06:58:59+00:00,Deeply sad to report it has been confirmed two Australians were killed in the Sri Lankan Easter Sunday terrorist attack yesterday. The two Australians were from the same family and were living in Sri Lanka.,104,420,Deeply sad to report it has been confirmed two Australians were killed in the Sri Lankan Easter Sunday terrorist attack yesterday. The two Australians were from the same family and were living in Sri Lanka. 
1120156821602226176,2019-04-22 02:46:12+00:00,We’re backing multicultural communities to start new businesses &amp; supporting elderly migrants to access aged care services &amp; choose the best options for their retirement through a $15m investment announced today at the Berwick Buddhist Temple in Melbourne https://t.co/9Y8BGzDw4g https://t.co/wCLbFAdM3H,36,176,We’re backing multicultural communities to start new businesses &amp; supporting elderly migrants to access aged care services &amp; choose the best options for their retirement through a $15m investment announced today at the Berwick Buddhist Temple in Melbourne https://t.co/9Y8BGzDw4g https://t.co/wCLbFAdM3H 
1120149079818788865,2019-04-22 02:15:26+00:00,"Today during a visit to the Berwick Buddhist Temple, we paused to remember the victims of the terrorist attacks in Sri Lanka yesterday and offered our condolences to the beautiful people of Sri Lanka. https://t.co/Vtv5vV5KDN",76,341,"Today during a visit to the Berwick Buddhist Temple, we paused to remember the victims of the terrorist attacks in Sri Lanka yesterday and offered our condolences to the beautiful people of Sri Lanka. https://t.co/Vtv5vV5KDN "
1120090774522085376,2019-04-21 22:23:45+00:00,Congrats to @ashbar96 and @bambamsam30 yesterday in Brisbane for getting Australia through to the Fed Cup final for the first time since 1993. Our last win was 1974. Go Ash and Sam!,17,177,Congrats to @ashbar96 and @bambamsam30 yesterday in Brisbane for getting Australia through to the Fed Cup final for the first time since 1993. Our last win was 1974. Go Ash and Sam! 
