id,created_at,text,rt_count,fav_count
1443058328398032897,2021-09-29 03:41:30+00:00,決起大会を終え、いざ決戦の地へ。 #チーム岸田 の皆さんに送り出していただきました。 #自民党総裁選 いよいよ、議員投票・開票です。  国民の信頼を取り戻し、新しい日本を、ともにはじめましょう！  【自民党総裁選】議員投票・開票（2021.9.29） https://t.co/cfF72WGgLp https://t.co/cTWO83a9pK,1106,8474
1443033319566819332,2021-09-29 02:02:08+00:00,本日、#自民党総裁選 投開票日です。立候補表明から1ヶ月。私の全てをかけて、ここまで全力で走ってまいりました。自民党を変える、新しい日本を創る。政治は国民のものとの初心を忘れず、信念を貫いて、これからも戦ってまいります。どうぞよろしくお願い致します。 #チーム岸田 https://t.co/PDdb4NQfXm https://t.co/0QxrB6LAyI,468,3799
1442855948926681094,2021-09-28 14:17:19+00:00,#自民党総裁選 はいよいよ明日29日、議員投票・開票が行われます。私の全てをかけて、開票が終わるまで、結果が出るまで闘い続けます。明日12時から、#チーム岸田 の皆さまと心を一つに、決起大会を行います。ライブ配信をぜひご覧ください。 ▶12:00〜 決起大会ライブ配信🎥 https://t.co/3B0fuYdgxb https://t.co/8Vmgn2MdOD https://t.co/UJHhKZKi4X,261,1588
1442821325031047178,2021-09-28 11:59:44+00:00,自民党改革に覚悟をもって取り組み、皆さんの声をかたちにできる、信頼ある政治を実現します。そのためにも、衆院選比例73歳定年制を堅持するとともに、党役員の任期上限を設けることで、より地域の現場に近い、多様な人材が活躍できる環境を作ります。 https://t.co/Cf7faWPsFv,230,1710
1442804818435723264,2021-09-28 10:54:09+00:00,コロナウイルスは非常に変異が早く、残念ながらゼロにはできません。当面は季節性インフルエンザ同様、従来の医療体制で対応可能なものにして、通常に近い社会経済活動を一日も早く取り戻すことを目標とします。また、通常の医療提供体制で対応可能となった後も、常に最悪を想定し危機管理を行います。 https://t.co/4nIL7JZsnH,795,3374
1442788997583933443,2021-09-28 09:51:17+00:00,おっしゃるとおり、給料は景気のバロメーターの一つです。株主や経営者が儲けを独占するのではなく、従業員やその家族にお金を分配して所得を上げることで、家計が潤い消費が生まれ、経済の好循環が始まると考えています。そうした経済社会を作るために、まだ私は議員を辞めるわけにはいきません。 https://t.co/owQGk5CMDI,1242,5144
1442754912245350405,2021-09-28 07:35:50+00:00,応援ありがとうございます。私には、私のリーダーシップに期待してくれる強力なチーム、仲間がいます。先ずは、公正・透明・開かれた自民党に向けて、自民党改革を断行します。そして長引くコロナ禍で疲弊した国民に寄り添い、経済の立て直しを図り、日本を強くしてまいります。 #チーム岸田 https://t.co/okbqE2fBKl,168,1097
1442732976555524096,2021-09-28 06:08:40+00:00,ご指摘ありがとうございます。私の掲げる自民党改革や経済政策などは、今の時代に必要なものばかりです。そのことを広く国民の皆さまにご理解いただけるよう、伝え方にもさらに磨きをかけてまいります。 https://t.co/bWBUos0Uj9,107,763
1442654150391521283,2021-09-28 00:55:27+00:00,北朝鮮が先々週につづき、ミサイルを発射しました。このような挑発行為は日本にとっても国際社会にとっても許されない行為です。日本としては万全なミサイル防衛能力とともに、国際社会と共同して毅然と対応していく必要があります。 https://t.co/L9r52nS0ev,383,1995
1442438547831603206,2021-09-27 10:38:43+00:00,我が国は、民主主義・人権等の基本的価値を大切にする国であり、権威主義的体制との対立の最前線の東アジアに位置します。台湾海峡の安定、香港の民主主義、ウイグルの人権問題などは、自衛隊や海上保安庁との連携をし、毅然と対応してまいります。そのために必要であれば法改正も考えます。 https://t.co/nLywKacNle,677,3864
1442414692912095232,2021-09-27 09:03:56+00:00,ありがとうございます。コロナ禍で皆様の役割の重要性を国民は再確認したと思います。皆様の日々のご努力に感謝いたします。皆様を含め公的セクターの現場で働く方々の所得を増やすため、公的価格評価検討委員会(仮称)を設置し、公的価格の抜本的見直しを行っていきます。 https://t.co/Xfn9oU79gs,173,993
